Samples,48-53,35,92,93,94,95,96,97,101,102,103,104.2,105,107,142,162,169,170,171,172,173,174
weight of samples,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Group,Control,ADFull,Control,Treatment,Control,Control,Treatment,Treatment,Control,Treatment,Control,Control,Treatment,ADFull,ADFull,ADFull,Control,Treatment,Control,Control,Treatment,Treatment
Sorbitol-ISTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown-99,-2.184857366,-2.521810729,-2.27136358,-2.941613004,-1.670237815,-2.462257134,-3.141257552,-2.625066469,-2.585509926,-2.523510942,-2.514898195,-2.445412637,-2.269900197,-2.417683174,-2.593084423,-1.964437282,-2.625668021,-2.487081294,-2.539042571,-2.454099248,-2.488619367,-1.941907603
Unknown-100,-0.73844733,-1.828072253,-1.923489044,-0.553542666,-0.714093716,-1.879288411,-1.522927754,-1.650653643,-0.728547495,-0.669825314,-0.723238126,-1.933198364,-1.891568289,-0.664545493,-1.850856791,-1.747383697,-0.75241016,-1.738259191,-1.926399184,-1.895384138,-0.870289569,-1.544128727
Unknown-101,-2.224374582,-2.685565556,-2.127720801,-3.290128092,-2.899653528,-3.006667139,-3.371218147,-2.907371453,-3.041505806,-2.463178483,-2.21876911,-2.538551101,-2.857078931,-2.525322274,-2.720026904,-2.189117112,-2.988737918,-2.7748355,-2.741962476,-2.805819043,-2.718579962,-1.709227701
Unknown-102,-2.265822791,-2.167049409,-2.231070164,-2.191113797,-3.288084818,-2.223307629,-2.219654541,-2.014282336,-2.247541806,-2.214012721,-2.432541409,-2.757006044,-1.748896553,-2.206215701,-2.183991453,-2.105494558,-2.291616868,-2.157776265,-2.241752768,-3.01356718,-1.567016356,-1.481689449
Unknown-103,-0.362490224,-0.288544487,-0.321605346,-0.20991274,-0.338265249,-0.318214101,-0.3395562,-0.256233574,-0.34675918,-0.3047169,-0.349766567,-0.311191165,-0.395263922,-0.353247183,-0.341964324,-0.242092542,-0.372572794,-0.279736785,-0.326714449,-0.304464112,0.313081985,-0.329347473
Unknown-104,-0.700542985,-0.651211498,-0.702312736,-1.654778272,-0.686977244,-0.699899156,-1.63030927,-1.424166797,-0.68415644,-0.671218513,-0.685216991,-0.684470895,-1.662547026,-0.673705018,-0.708146263,-0.688960934,-0.68460746,-1.507951458,-0.710569805,-0.696629997,-0.977671085,-1.365285787
Unknown-105,-0.957648788,-2.0100196,-2.098440692,-1.980757222,-2.170340649,-0.936356839,-2.139076348,-2.094788638,-0.923103797,-2.111752433,-2.123039637,-2.070848939,-1.213187795,-2.149960911,-2.111495164,-2.056556779,-2.119792722,-2.006017408,-2.113522636,-2.011860499,-1.486438162,-1.128770286
Unknown-106,-0.849623345,-0.761565981,-0.902683641,-0.702151472,-0.84408173,-0.867525945,-0.757238016,-0.759546165,-0.872252748,-0.804236017,-0.908341521,-0.838452887,-1.400956441,-0.780511886,-0.830205054,-0.79522804,-0.854080822,-1.674313174,-0.916406206,-0.864059941,-0.104599831,-1.170161384
Unknown-107,-0.700512344,-0.65171581,-0.70244174,-1.417604325,-0.688031893,-0.69964927,-1.266670731,-1.417581115,-0.683773958,-0.671218513,-0.684987085,-0.684637587,-0.892333436,-0.67387101,-0.707935081,-0.69024487,-0.682709382,-1.506432485,-0.70246385,-0.696418141,-0.614032546,-0.672659246
Unknown-108,-0.957648788,-2.007467421,-0.922587539,-1.890904482,-0.918758765,-0.936356839,-0.907428466,-2.104733488,-0.923103797,-2.011973274,-1.998265009,-1.973583322,-0.967923062,-2.102716122,-2.030706354,-2.06270444,-0.916167736,-1.923250226,-0.922984831,-1.933769051,-0.254790281,-1.070084558
Unknown-109,-0.659194967,-0.553531402,-0.738158315,-0.467481118,-0.664382213,-0.692781737,-0.531210143,-0.55329824,-0.718733098,-0.625997592,-0.784794444,-0.663575172,-0.412281587,-0.582732915,-0.62568322,-0.587046055,-0.684216449,-0.655996408,-0.767818359,-0.688310004,0.121428042,-0.463094632
Unknown-110,-1.759110463,-1.723710475,-1.75953034,-1.756083193,-1.746930491,-1.762243624,-1.748020675,-1.742841325,-1.743239644,-1.74001747,-1.746169544,-1.750181203,-1.755517463,-1.745303616,-1.764408221,-1.75658118,-1.753183293,-1.739123349,-1.753701108,-1.755396608,-1.095382489,-1.791577665
Unknown-111,0.056613273,0.448222328,0.40051371,0.412478458,0.397463757,0.357910273,0.39953537,0.4138003,0.39624509,0.399761466,0.399547166,0.398162269,0.464344577,0.362188007,0.397311244,0.412937631,-0.20370966,0.401809938,0.39487624,0.403302503,1.052173555,0.390546707
Unknown-112,-0.613758945,-0.595341109,-0.640551036,-0.621716785,-0.610152688,-0.634059129,-0.598942623,-0.610757753,-0.612518547,-0.587877219,-0.616534433,-0.625625068,-0.701377409,-0.595024177,-0.652932387,-0.641779905,-0.608222939,-0.621055857,-0.640792663,-0.643662209,0.053695562,-1.823823044
Unknown-113,-1.310125719,-1.267635808,-2.360310481,-2.628763424,-2.334625592,-2.43800266,-1.317096174,-2.58751217,-2.415303496,-2.083433542,-2.397187998,-2.296056201,-1.498951236,-2.35458956,-2.199388359,-1.906017742,-2.46879033,-2.111830494,-2.420847894,-2.262333742,-0.664457989,-1.334087334
Unknown-114,-0.259167797,0.658821824,0.616375926,0.271759282,0.641550271,0.392160641,0.285612145,0.25633017,0.642646105,0.682880034,-0.501911294,-0.396221833,0.985107951,0.654197185,-0.295086976,0.59952984,0.644822447,0.723968394,0.616107435,0.612409066,0.93825033,1.081330956
Unknown-115,-2.398509713,-3.858427845,-2.781079606,-2.454268016,-2.493837554,-2.390620313,-2.498840108,-2.522489108,-2.87553708,-2.487571208,-2.553909474,-1.790589304,-2.086361528,-4.527605113,-3.786649984,-3.508776794,-2.868200596,-2.389261671,-2.528469356,-1.823465573,-1.846201923,-1.941144072
Unknown-116,-3.001529357,-2.964585073,-2.893374395,-2.794466627,-2.926328716,-2.898280619,-2.801698715,-2.88920077,-3.022971666,-2.771100223,-3.135496686,-2.861524316,-2.120654411,-2.877533983,-2.98332439,-2.854070801,-2.955655968,-2.622396097,-3.008696669,-2.860288286,-2.14906053,-1.704551036
Unknown-117,-2.493074923,-2.57007868,-2.44222186,-2.594707679,-2.424827274,-2.390635177,-2.632900483,-2.481388403,-2.413292404,-2.307388576,-2.405669262,-2.405751318,-2.022026402,-2.348576347,-2.389023721,-2.4040075,-2.425646188,-2.253177647,-2.398032283,-2.420301601,-1.980262298,-1.830611264
Unknown-118,-2.348772916,-2.559762805,-2.052339558,-0.89741044,-2.605455222,-2.754970617,-1.034060724,-0.959928552,-2.853543299,-3.22762802,-3.001677845,-2.481632606,-2.172617396,-2.484508475,-2.680584975,-1.888745215,-2.810984198,-2.990453764,-3.058720165,-3.166406964,-0.381422539,-2.436928055
Unknown-119,-1.962223617,-1.845785431,-1.956772233,-1.928146279,-1.79991915,-2.069235615,-1.816437137,-1.967444903,-1.803061844,-1.969173608,-1.854760372,-1.941530903,-1.909925202,-1.779853975,-1.99576443,-2.021642718,-1.787147783,-1.834073644,-1.837684018,-1.950052012,-1.163798952,-1.998688548
Unknown-120,-2.217600496,-2.453453267,-2.762771815,-1.522743803,-2.670773651,-2.044012717,-1.467265325,-1.467053755,-2.148611066,-0.971030273,-1.689059997,-1.436462772,-0.305322258,-2.431290217,-2.494131742,-2.427335364,-2.704387776,-0.675708889,-2.536587631,-1.910970432,-0.81462714,-0.383707353
Unknown-121,-1.888585817,-1.757068713,-2.29019515,-2.752599136,-1.822574332,-2.737708485,-2.813776131,-2.637593167,-2.10621374,-2.039481651,-2.094836987,-2.266378694,-1.957484661,-1.617110505,-1.835092284,-1.660570825,-2.203956643,-1.9372676,-2.332459868,-2.758848887,-2.161137946,-2.075419249
Unknown-122,-2.441518168,-2.338945614,-2.497299718,-2.014739636,-2.368711782,-2.549202847,-1.979613436,-1.918644475,-2.641125082,-2.510493237,-2.53126537,-2.367413472,-0.695396785,-1.451989112,-2.421394882,-2.519765409,-2.649919361,-1.929079442,-2.386045447,-2.504210145,-1.326975251,-1.925193726
Unknown-123,-2.811018452,-2.786352897,-2.908950353,-2.78862713,-3.027749167,-2.683901421,-2.920066108,-2.67373711,-3.072217693,-3.114807272,-3.320965122,-3.132008743,-2.602349719,-2.874479554,-2.801313162,-2.645978651,-3.157208825,-2.949743658,-3.122720009,-2.927778608,-2.267427923,-2.333074512
Unknown-124,-2.355091519,-2.418317066,-3.423112417,-1.791254454,-2.879695887,-1.796802049,-1.812466745,-2.124247021,-3.135185722,-1.779629936,-2.500179487,-2.334514453,-1.362474285,-3.668212546,-2.22968249,-2.186469505,-3.330556992,-1.573473329,-3.319117517,-2.982447011,-1.15982856,-1.56104968
Unknown-125,-2.428041968,-3.539604024,-2.482067177,-2.645687184,-2.50662327,-2.211566395,-2.728142765,-2.663818261,-2.664917082,-2.539870368,-2.648665627,-2.024045141,-2.39268456,-3.499943347,-3.107373389,-3.568696506,-2.492880891,-2.404654901,-2.521701203,-2.004502992,-2.07550458,-2.159208797
Unknown-126,-0.240771708,-3.359627014,-2.392548988,-0.947507585,-2.696276242,0.239371172,-0.262829745,-1.335771498,-2.731527181,-0.117265682,-1.206147652,0.273750666,0.195478866,-2.938501207,-3.214685472,-2.066435246,-2.713003354,-0.20681347,-2.740268023,0.247917214,0.38980844,0.270203207
Unknown-127,-1.634851289,-1.931638514,-2.533853299,-2.727453188,-1.983069377,-2.581974366,-2.990734961,-2.864746563,-1.71925752,-1.377585837,-1.992963959,-2.426947163,-1.994820036,-1.855519742,-2.044927182,-2.170817114,-1.887385308,-1.508023701,-2.080107292,-2.341794984,-2.338096776,-2.002281295
Unknown-128,-1.494641566,-1.499436062,-1.418139678,-1.379130932,-1.567148105,-1.413490105,-1.566869725,-1.469032264,-1.506861674,-1.426717783,-1.551264648,-1.44751027,-0.906380034,-1.602562616,-1.602032583,-1.410085738,-1.527006943,-1.463858833,-1.600445648,-1.444896053,-0.91423154,-0.844861294
Unknown-129,-2.4958539,-3.430633064,-2.40574285,-2.210399393,-2.98873761,-2.446422175,-2.205282584,-2.17784224,-2.453035777,-1.857465398,-2.449561202,-2.130191372,-1.663969995,-3.169207183,-3.418362166,-2.955122438,-2.647985756,-1.868820526,-2.711373861,-2.295764864,-1.552644399,-1.679325724
Unknown-130,-2.692625805,-3.052620787,-3.473811411,-1.99418209,-3.401616609,-1.353284099,-2.019589107,-1.992919694,-3.299833294,-2.096950869,-3.739922966,-1.329626284,-1.706013952,-3.327045444,-2.905389557,-2.85266985,-3.41017275,-1.957435205,-3.446493992,-1.352821742,-1.366950922,-1.553122312
Unknown-131,-2.397616808,-2.298540637,-2.490521468,-1.497705774,-2.495825973,-2.484630414,-1.251842176,-1.403024025,-2.603320376,-2.16276253,-2.575126497,-2.383034077,-1.360289367,-2.076413573,-2.262262326,-2.181172556,-2.558235286,-2.367848694,-2.551572794,-2.456645876,-0.599203991,-1.552751214
Unknown-132,-2.11228964,-2.173822278,-2.301532119,-1.987115945,-2.072681046,-2.175763051,-2.077761811,-2.186261383,-1.994159684,-2.097849521,-2.015492748,-2.113641899,-1.877065966,-2.137227028,-2.344137192,-2.326620676,-1.998955383,-2.041146472,-2.174654188,-2.099893504,-1.425123626,-1.92178872
Unknown-133,-2.124213251,-2.202836222,-1.754426336,-1.336493049,-2.063863046,-1.503764127,-1.423942267,-1.395249377,-2.189444686,-1.396849247,-1.893713612,-1.676095086,-1.219465366,-2.334907093,-1.683910845,-1.542254199,-2.295394184,-1.368000614,-1.76595931,-1.767959328,-0.771304082,-1.064592635
Unknown-134,-2.382012799,-2.735894952,-2.11214808,-2.009533185,-2.235826057,-1.736019417,-2.160852615,-1.984616641,-2.644455633,-2.371063457,-2.512565259,-1.752138925,-2.323950339,-3.489067291,-3.484749658,-2.282807991,-2.500253528,-2.031767184,-2.32232303,-1.80307717,-1.50821443,-2.171158174
Unknown-135,-2.422886995,-2.104029875,-2.568524918,-3.24244662,-2.229408054,-3.032666169,-3.352060859,-3.025359814,-2.398498928,-2.258250604,-2.419452657,-2.222442841,-2.362126304,-1.914535065,-2.141093704,-1.99514637,-2.570092623,-2.525486084,-2.970216519,-3.115123215,-2.699422674,-2.470824717
Unknown-136,-2.542505587,-3.332146663,-2.693409845,-2.708480222,-2.771822649,-2.667961167,-2.742805215,-2.747401955,-2.829983219,-2.645271794,-2.845760549,-2.849583405,-2.431889696,-3.331008238,-3.486273882,-3.421962759,-2.798794316,-2.549502627,-2.796100484,-2.902825615,-2.09016703,-2.377067618
Unknown-137,-1.618529334,-2.198567409,-2.101663831,-1.609846561,-2.365941796,-1.32289535,-1.337930427,-1.665426221,-2.141309879,-1.209926814,-2.034914361,-1.579288784,-1.028747226,-2.322325139,-1.688337858,-2.133944909,-2.308690355,-1.149109999,-2.317724078,-1.685336793,-0.685292242,-0.890482991
Unknown-138,-1.898688028,-3.83315267,-3.382049868,-2.221095296,-3.895377336,-1.485685547,-1.89086725,-2.472145259,-4.294894958,-1.609758019,-3.489697902,-1.414099261,-1.078142467,-3.392802216,-3.122021208,-3.600112547,-3.942870618,-1.614161797,-3.950566316,-1.371272541,-1.238229065,-0.946832518
Unknown-139,-3.254574573,-3.597112988,-3.553809349,-1.714741376,-3.383156659,-4.040693049,-1.611930126,-1.766697924,-3.39605406,-3.275417394,-3.231553108,-3.517621116,-3.166870386,-2.844899137,-3.522894052,-3.46083354,-2.95372667,-3.426542808,-3.631613859,-3.57703165,-0.959291941,-2.961056942
Unknown-140,-2.340477287,-2.534096569,-2.390493044,-2.247528609,-2.297482795,-2.360615472,-2.304197527,-2.18140126,-2.402506672,-2.108509703,-2.380563651,-2.252278844,-1.922736765,-2.361207005,-2.795761853,-2.426176924,-2.323532693,-1.968819801,-2.464865994,-2.214907399,-1.651559342,-1.841504603
Unknown-141,-2.986925556,-3.600093744,-3.508341782,-1.369700423,-3.446031419,-2.478691376,-1.029677984,-2.891348157,-3.645824415,-2.425325644,-1.421480597,-1.380335226,-2.391135824,-2.61257625,-3.733036042,-4.624572151,-3.519503572,-2.3787,-3.497035796,-3.256553308,-0.377039799,-2.39645205
Unknown-142,-2.38885064,-2.428774339,-2.433870935,-1.27402701,-2.48187437,-2.419297588,-1.289739807,-1.311445467,-2.504443583,-1.178184369,-2.407050892,-2.416723202,-0.780564971,-2.455457928,-2.395523679,-2.322870552,-2.415993482,-0.998008839,-2.331242776,-2.344248965,-0.637101621,-0.746260478
Unknown-143,-1.925728054,-1.722844595,-1.780361581,-1.722621789,-1.86605506,-1.766824939,-1.838042367,-1.810853358,-1.821400652,-1.839738891,-1.779090651,-1.81596179,-1.477591098,-1.796946486,-1.807639823,-1.696741646,-1.81408038,-1.731017509,-1.78188559,-1.7394329,-1.185404182,-1.255654922
Unknown-144,-2.124351037,-3.645784773,-3.494509579,-1.411818512,-3.715210898,-1.879522019,-1.088916925,-1.82377887,-3.486029424,-1.7723703,-1.476400165,-1.434262131,-1.392458184,-2.658294092,-3.65021249,-3.513288295,-3.716304435,-1.544080055,-3.468451065,-3.343878502,-0.43627874,-1.427709217
Unknown-145,-2.653212617,-2.523913854,-2.552007249,-2.573944996,-2.550231423,-2.536769158,-2.629559073,-2.614317811,-2.641803705,-3.124263513,-2.568173372,-2.595753361,-2.798751162,-2.602930093,-2.674755432,-2.586766356,-2.582067477,-2.638365627,-2.583074144,-2.602117637,-1.976920888,-2.697776263
Unknown-146,-2.17871513,-2.563101022,-2.090650934,-1.960508242,-2.119704381,-1.879792429,-2.087517559,-2.03560242,-2.019126528,-1.883369974,-2.059370917,-1.831759331,-1.586149616,-2.554061228,-2.437800472,-2.292326112,-1.987805425,-1.939018221,-1.959246896,-1.791813982,-1.434879374,-1.392330489
Unknown-147,-3.454069437,-3.488364773,-2.188010123,-0.185585171,-3.108038536,-3.478236475,-0.091815669,0.293690771,-3.106397515,-3.110583193,-2.986402827,-2.835357635,-2.767735344,-3.197264478,-3.364894283,-3.204066314,-3.405416865,-2.807759809,-1.66929352,-3.376952829,0.560822516,-2.474822288
Unknown-148,-2.600020847,-1.947260257,-2.28899395,-3.247979108,-2.347888551,-3.171604933,-3.008421252,-3.287937927,-2.623052561,-2.479796871,-2.781626674,-2.489757852,-1.1372071,-2.412069561,-1.798537591,-1.626555124,-2.731493087,-2.624829125,-3.145970069,-3.250657545,-2.355783067,-1.061268519
Unknown-149,-3.310261018,-3.119101481,-3.324095453,-2.795447556,-3.08974606,-3.226148155,-2.815172638,-2.943108278,-2.941791965,-3.359242812,-2.95683619,-3.064216296,-3.220962201,-3.02533797,-3.396179057,-3.412342257,-2.96237345,-3.005357664,-3.252027052,-3.187896593,-2.162534453,-3.101523543
Unknown-150,-3.069585412,-2.652718091,-3.125312007,-3.247581585,-3.085851629,-3.166429388,-3.260625273,-3.308357541,-3.094542241,-2.959512463,-3.044304066,-3.018078796,-2.815075853,-2.678335144,-2.654464828,-2.564444152,-3.114904744,-2.910694881,-3.023209948,-3.095289751,-2.607987088,-2.777263707
Unknown-151,-2.226836561,-2.652718091,-2.352022599,-2.324322077,-2.481062509,-2.16957198,-2.309888004,-2.313244067,-2.387961933,-2.145720412,-2.610936751,-2.144472307,-1.928933819,-2.678335144,-2.654464828,-2.564444152,-2.389750079,-2.139291125,-2.679961068,-2.144861571,-1.657249818,-1.839118094
Unknown-152,-3.25290385,-2.942977285,-3.356684526,-2.253435292,-3.862441278,-3.234471573,-2.279392076,-2.207943513,-3.049742037,-2.153899779,-3.153608759,-2.765128787,-2.088188042,-3.508282947,-2.843237833,-2.68441947,-3.223724178,-2.055705192,-3.373567396,-2.976367493,-1.626753891,-1.943791208
Unknown-153,-3.570744907,-3.060492376,-3.649717272,-1.726630244,-3.49376795,-3.266097966,-1.763778237,-1.646742177,-3.452611945,-3.410291844,-3.205164457,-3.139036315,-2.906996297,-3.208564737,-3.124574498,-3.170211319,-3.430189864,-3.09250784,-3.361618097,-3.531831955,-1.111140051,-2.559420056
Unknown-154,-1.917070419,-1.875964628,-1.830190188,-2.132935812,-1.915383152,-1.871203764,-2.311236451,-2.192985751,-1.95049281,-1.972412143,-2.062283012,-1.846158966,-1.580032554,-2.00983876,-1.975859499,-1.82952015,-1.95021508,-1.974179229,-2.057362315,-1.82981298,-1.658598266,-1.60033445
Unknown-155,-1.741445414,-1.726086594,-1.768377192,-1.584527288,-1.820734482,-1.767918502,-1.752788394,-1.731960355,-1.809080826,-1.751949673,-1.687090773,-1.800743158,-1.468354359,-1.818308407,-1.770408988,-1.553485384,-1.821844018,-1.703573856,-1.817498552,-1.699427149,-1.100150209,-1.305872665
Unknown-156,-2.744167357,-3.629480513,-2.568432677,-1.943515937,-3.483281803,-3.060529777,-2.104542972,-2.187886302,-3.111160265,-1.822186401,-2.931234322,-2.731982447,-1.663226655,-3.709605232,-3.657592626,-3.541957729,-3.380489776,-1.772896903,-3.679326598,-2.761940789,-1.451904786,-1.680828963
Unknown-157,-3.852009446,-2.292150023,-3.850403203,-2.061945008,-2.683728325,-3.816856678,-2.040373662,-1.937934402,-3.687412993,-2.495940747,-3.833410111,-4.049269464,-2.661128704,-2.278891964,-2.325048815,-2.237705307,-3.602428759,-2.404434522,-4.134805928,-3.60828178,-1.387735477,-2.297417826
Unknown-158,-2.878607602,-3.496770735,-2.513919063,-2.400689756,-2.43329712,-2.725133524,-2.174747955,-2.269093562,-3.004692504,-3.219249738,-2.958673675,-2.725372892,-2.926619263,-3.964402058,-3.990160552,-3.442773918,-3.099895234,-2.144608142,-3.056242016,-2.924890286,-1.52210977,-2.632328872
Unknown-159,-3.133606289,-2.849838304,-3.066987713,-1.834957879,-3.058184401,-3.119237266,-2.139435134,-1.839945478,-3.202724665,-2.657713513,-3.2814132,-3.021916475,-2.227448575,-2.868177187,-2.838009466,-2.75983511,-3.120149286,-2.53604621,-3.243598029,-3.061074384,-1.486796948,-1.514408003
